ID1,ID2,Num_Mums,Total_mums_length
18,260,1625,70488
18,262,1517,67451
18,264,1619,70422
18,269,1520,67646
18,270,1515,67571
18,273,1517,67638
18,275,1509,67263
18,276,1517,67463
18,278,1625,70487
18,279,1625,70543
18,280,1516,67637
18,282,1197,50291
18,284,1208,45659
18,287,559,22048
18,288,1150,49126
18,289,1377,51921
18,291,1335,58682
18,295,738,27843
18,297,251,9749
18,298,885,35768
19,250,915,36486
19,252,910,36450
19,253,894,36007
19,254,912,36421
19,257,314,10938
19,258,248,9163
19,260,1638,70308
19,262,1524,67128
19,264,1627,70177
19,269,1531,67398
19,270,1531,67411
19,273,1531,67448
19,275,1519,67025
19,276,1524,67140
19,278,1631,70221
19,279,1636,70308
19,280,1530,67443
19,282,1227,50520
19,284,1199,44970
19,287,558,21829
19,288,1169,49099
19,289,1383,51710
19,291,1332,58118
19,295,738,27487
19,297,248,9649
19,298,905,36079
20,250,233,7538
20,252,235,7633
20,253,224,7371
20,254,233,7541
20,257,262,8377
20,258,197,6640
20,260,349,11082
20,262,368,11596
20,264,347,11016
20,269,373,11707
20,270,372,11704
20,273,373,11721
20,275,366,11509
20,276,368,11596
20,278,343,10960
20,279,344,10995
20,280,371,11681
20,282,345,11113
20,284,367,11612
20,287,183,6327
20,288,349,11159
20,289,382,11931
20,291,351,11140
20,295,283,8994
20,297,205,6839
20,298,273,8764
25,250,974,40782
25,252,988,41099
25,253,966,40603
25,254,970,40714
25,257,306,10877
25,258,242,9127
25,260,1739,79613
25,262,1576,74771
25,264,1731,79444
25,269,1583,74981
25,270,1588,75032
25,273,1584,75031
25,275,1583,74545
25,276,1577,74805
25,278,1731,79355
25,279,1731,79361
25,280,1587,75051
25,282,1312,58771
25,284,1406,53894
25,287,590,24684
25,288,1246,56898
25,289,1540,61408
25,291,1546,70817
25,295,852,31336
25,297,241,9799
25,298,1022,43170
26,250,640,23008
26,252,624,22827
26,253,623,22755
26,254,638,22962
26,257,312,10583
26,258,211,7887
26,260,838,30735
26,262,792,29564
26,264,841,30758
26,269,799,29757
26,270,798,29770
26,273,798,29761
26,275,799,29689
26,276,792,29564
26,278,837,30740
26,279,839,30803
26,280,798,29757
26,282,845,30902
26,284,924,35378
26,287,467,17090
26,288,846,31093
26,289,1036,39996
26,291,939,33437
26,295,1709,89958
26,297,234,8634
26,298,576,22266
29,250,216,7910
29,252,215,7886
29,253,213,7824
29,254,222,8003
29,257,218,7296
29,258,205,6901
29,260,241,8983
29,262,240,8922
29,264,242,8973
29,269,238,8869
29,270,239,8890
29,273,238,8870
29,275,237,8856
29,276,240,8922
29,278,241,8996
29,279,242,9003
29,280,241,8926
29,282,235,8917
29,284,259,9671
29,287,206,7253
29,288,232,8873
29,289,237,9108
29,291,250,9143
29,295,227,7860
29,297,248,9342
29,298,210,7833
31,250,180,5761
31,252,183,5829
31,253,180,5795
31,254,179,5715
31,257,240,7404
31,258,191,6235
31,260,340,10142
31,262,312,9475
31,264,341,10180
31,269,314,9557
31,270,314,9552
31,273,314,9550
31,275,311,9469
31,276,312,9475
31,278,339,10167
31,279,338,10132
31,280,313,9525
31,282,296,9204
31,284,355,10691
31,287,172,5525
31,288,291,9127
31,289,359,10748
31,291,325,9878
31,295,280,8435
31,297,198,6303
31,298,253,7807
32,250,179,5752
32,252,183,5841
32,253,181,5829
32,254,179,5725
32,257,240,7405
32,258,191,6256
32,260,340,10162
32,262,312,9495
32,264,342,10223
32,269,314,9577
32,270,313,9552
32,273,313,9549
32,275,311,9489
32,276,312,9494
32,278,339,10187
32,279,338,10152
32,280,314,9568
32,282,297,9241
32,284,351,10643
32,287,172,5539
32,288,293,9184
32,289,361,10827
32,291,326,9940
32,295,280,8437
32,297,199,6331
32,298,256,7883
34,250,880,34873
34,252,891,35165
34,253,865,34646
34,254,878,34907
34,257,292,10149
34,258,225,8329
34,260,1476,60776
34,262,1394,58569
34,264,1472,60660
34,269,1388,58533
34,270,1386,58417
34,273,1386,58463
34,275,1384,58320
34,276,1394,58581
34,278,1471,60575
34,279,1468,60554
34,280,1384,58458
34,282,1327,57880
34,284,1201,45484
34,287,583,24361
34,288,1300,56880
34,289,1340,51346
34,291,1339,56406
34,295,747,27765
34,297,232,9624
34,298,847,34366
36,250,280,10692
36,252,279,10641
36,253,273,10546
36,254,282,10695
36,257,281,9916
36,258,230,8492
36,260,337,12752
36,262,321,12402
36,264,336,12726
36,269,322,12435
36,270,323,12453
36,273,322,12435
36,275,323,12427
36,276,321,12402
36,278,336,12751
36,279,337,12786
36,280,322,12431
36,282,295,11941
36,284,319,12528
36,287,262,9342
36,288,303,12019
36,289,326,12689
36,291,342,12803
36,295,286,10606
36,297,319,12976
36,298,274,10690
37,250,983,41105
37,252,995,41356
37,253,966,40711
37,254,982,41069
37,257,305,10853
37,258,242,9151
37,260,1753,80250
37,262,1583,75327
37,264,1745,80115
37,269,1600,75745
37,270,1603,75738
37,273,1603,75827
37,275,1600,75255
37,276,1584,75359
37,278,1743,80021
37,279,1747,80075
37,280,1600,75758
37,282,1312,59033
37,284,1389,53751
37,287,591,24878
37,288,1250,57224
37,289,1522,61295
37,291,1534,71000
37,295,852,31538
37,297,243,9911
37,298,1019,43367
38,250,983,41105
38,252,995,41356
38,253,966,40711
38,254,982,41069
38,257,305,10853
38,258,241,9129
38,260,1756,80354
38,262,1586,75431
38,264,1749,80231
38,269,1603,75849
38,270,1606,75842
38,273,1606,75931
38,275,1603,75359
38,276,1587,75463
38,278,1747,80137
38,279,1750,80179
38,280,1603,75862
38,282,1312,59033
38,284,1390,53780
38,287,591,24878
38,288,1249,57204
38,289,1524,61355
38,291,1534,70999
38,295,852,31538
38,297,244,9933
38,298,1020,43430
39,250,630,22686
39,252,617,22552
39,253,618,22493
39,254,626,22573
39,257,320,10736
39,258,212,7872
39,260,832,31070
39,262,787,29975
39,264,833,30998
39,269,799,30254
39,270,800,30277
39,273,799,30267
39,275,796,30079
39,276,789,30019
39,278,832,31090
39,279,838,31209
39,280,799,30268
39,282,864,31824
39,284,983,36841
39,287,477,17518
39,288,867,31930
39,289,1071,41066
39,291,941,33775
39,295,1644,75740
39,297,232,8462
39,298,579,22559
45,250,891,36117
45,252,896,36183
45,253,881,35747
45,254,897,36177
45,257,296,10615
45,258,242,9141
45,260,1562,68493
45,262,1465,65741
45,264,1564,68584
45,269,1460,65737
45,270,1461,65725
45,273,1463,65837
45,275,1456,65575
45,276,1465,65753
45,278,1567,68616
45,279,1557,68413
45,280,1464,65863
45,282,1196,49861
45,284,1216,45151
45,287,543,21935
45,288,1160,49026
45,289,1368,51188
45,291,1290,57106
45,295,733,27816
45,297,244,9682
45,298,868,35784
50,250,1042,39525
50,252,1043,39597
50,253,1032,39316
50,254,1035,39450
50,257,311,10917
50,258,225,8528
50,260,1356,58732
50,262,1236,55323
50,264,1352,58597
50,269,1229,55337
50,270,1229,55245
50,273,1231,55364
50,275,1244,55408
50,276,1237,55345
50,278,1345,58469
50,279,1335,58212
50,280,1233,55343
50,282,1554,112441
50,284,1107,43085
50,287,773,32456
50,288,1558,109229
50,289,1235,48901
50,291,1535,63655
50,295,886,31807
50,297,229,9411
50,298,779,33706
51,250,651,23713
51,252,640,23583
51,253,643,23665
51,254,650,23678
51,257,315,10764
51,258,218,8115
51,260,854,31543
51,262,807,30412
51,264,857,31589
51,269,810,30507
51,270,812,30551
51,273,811,30538
51,275,809,30428
51,276,807,30412
51,278,853,31571
51,279,852,31538
51,280,811,30534
51,282,864,32058
51,284,961,37144
51,287,478,17625
51,288,865,32168
51,289,1075,41906
51,291,967,34729
51,295,1760,106096
51,297,236,8724
51,298,588,22825
52,250,651,23801
52,252,640,23672
52,253,642,23734
52,254,649,23746
52,257,318,10828
52,258,219,8135
52,260,856,31637
52,262,809,30511
52,264,859,31685
52,269,814,30647
52,270,814,30650
52,273,813,30637
52,275,811,30529
52,276,809,30511
52,278,854,31645
52,279,854,31632
52,280,813,30633
52,282,862,32057
52,284,962,37187
52,287,482,17723
52,288,867,32249
52,289,1081,42084
52,291,965,34737
52,295,1742,106239
52,297,236,8724
52,298,588,22849
53,250,647,23634
53,252,637,23525
53,253,639,23583
53,254,645,23578
53,257,316,10753
53,258,218,8095
53,260,852,31476
53,262,806,30365
53,264,855,31522
53,269,810,30481
53,270,811,30504
53,273,810,30491
53,275,808,30383
53,276,806,30365
53,278,851,31504
53,279,850,31466
53,280,810,30487
53,282,860,31975
53,284,952,36947
53,287,480,17674
53,288,862,32113
53,289,1069,41721
53,291,965,34677
53,295,1744,105492
53,297,235,8670
53,298,584,22732
54,250,653,23765
54,252,641,23616
54,253,643,23677
54,254,651,23710
54,257,316,10785
54,258,218,8115
54,260,853,31518
54,262,806,30387
54,264,856,31564
54,269,810,30503
54,270,811,30526
54,273,810,30513
54,275,808,30403
54,276,806,30387
54,278,852,31546
54,279,851,31513
54,280,810,30509
54,282,863,32047
54,284,961,37141
54,287,479,17646
54,288,867,32217
54,289,1074,41872
54,291,966,34729
54,295,1755,105856
54,297,235,8704
54,298,588,22825
55,250,756,31744
55,252,761,31907
55,253,752,31591
55,254,753,31689
55,257,279,10018
55,258,238,8823
55,260,1384,57386
55,262,1300,54981
55,264,1386,57360
55,269,1301,55121
55,270,1300,55054
55,273,1300,55044
55,275,1304,54938
55,276,1300,54993
55,278,1380,57276
55,279,1376,57250
55,280,1303,55077
55,282,1204,54319
55,284,1144,42948
55,287,574,24618
55,288,1165,53592
55,289,1205,46863
55,291,1220,51757
55,295,738,27880
55,297,236,9574
55,298,842,34816
56,250,319,10411
56,252,323,10601
56,253,313,10256
56,254,320,10423
56,257,65,1934
56,258,67,1920
56,260,385,13279
56,262,400,13636
56,264,387,13314
56,269,400,13706
56,270,398,13634
56,273,399,13657
56,275,399,13649
56,276,400,13642
56,278,385,13221
56,279,387,13336
56,280,399,13650
56,282,334,11941
56,284,295,9544
56,287,290,9125
56,288,324,11703
56,289,338,11177
56,291,326,11613
56,295,206,6338
56,297,104,2988
56,298,282,9127
57,250,1103,41210
57,252,1109,41367
57,253,1096,41030
57,254,1099,41168
57,257,314,10875
57,258,222,8345
57,260,1250,55198
57,262,1346,57984
57,264,1247,55151
57,269,1345,58065
57,270,1345,58008
57,273,1349,58167
57,275,1354,57990
57,276,1345,57973
57,278,1248,55170
57,279,1238,54969
57,280,1348,58096
57,282,1793,122379
57,284,1058,41753
57,287,707,30445
57,288,1826,119500
57,289,1180,47611
57,291,1442,60889
57,295,836,30538
57,297,244,9735
57,298,807,34526
60,250,957,39790
60,252,965,40002
60,253,947,39481
60,254,959,39798
60,257,302,10605
60,258,243,9023
60,260,1757,81962
60,262,1608,77559
60,264,1747,81780
60,269,1615,77736
60,270,1611,77620
60,273,1608,77641
60,275,1613,77499
60,276,1609,77591
60,278,1751,81721
60,279,1756,81951
60,280,1610,77638
60,282,1300,57676
60,284,1363,51450
60,287,581,24231
60,288,1246,56189
60,289,1534,59088
60,291,1506,68694
60,295,826,30045
60,297,245,9694
60,298,991,42206
61,250,650,23731
61,252,643,23597
61,253,640,23553
61,254,651,23648
61,257,318,10819
61,258,215,8045
61,260,853,31408
61,262,808,30299
61,264,852,31387
61,269,814,30471
61,270,813,30460
61,273,814,30487
61,275,810,30317
61,276,808,30299
61,278,848,31345
61,279,853,31462
61,280,814,30483
61,282,866,31962
61,284,962,37022
61,287,480,17652
61,288,871,32177
61,289,1076,41869
61,291,971,34698
61,295,1713,105853
61,297,234,8662
61,298,589,22858
62,250,651,23751
62,252,644,23617
62,253,641,23573
62,254,652,23668
62,257,319,10848
62,258,215,8045
62,260,848,31302
62,262,804,30213
62,264,848,31283
62,269,810,30385
62,270,810,30391
62,273,810,30401
62,275,806,30231
62,276,804,30213
62,278,844,31241
62,279,848,31356
62,280,810,30397
62,282,864,31902
62,284,966,37056
62,287,479,17636
62,288,871,32171
62,289,1073,41854
62,291,968,34619
62,295,1721,105792
62,297,234,8662
62,298,587,22817
64,250,897,36580
64,252,890,36464
64,253,879,36146
64,254,895,36545
64,257,309,10883
64,258,245,9162
64,260,1617,71079
64,262,1502,67774
64,264,1623,71299
64,269,1494,67811
64,270,1495,67787
64,273,1496,67871
64,275,1498,67739
64,276,1502,67786
64,278,1623,71295
64,279,1605,70985
64,280,1494,67856
64,282,1219,50913
64,284,1245,46119
64,287,560,22371
64,288,1176,49920
64,289,1375,51994
64,291,1326,58857
64,295,741,28099
64,297,246,9736
64,298,887,36475
65,250,856,33602
65,252,850,33520
65,253,850,33452
65,254,857,33531
65,257,307,10886
65,258,254,9356
65,260,1310,55094
65,262,1389,57297
65,264,1309,55008
65,269,1389,57241
65,270,1388,57157
65,273,1388,57214
65,275,1394,57334
65,276,1390,57323
65,278,1305,54930
65,279,1305,54819
65,280,1390,57228
65,282,1257,50824
65,284,1215,48584
65,287,618,24529
65,288,1228,50116
65,289,1329,55744
65,291,1166,49480
65,295,806,31220
65,297,274,10491
65,298,900,35836
66,250,912,36386
66,252,918,36744
66,253,903,36278
66,254,907,36348
66,257,298,10342
66,258,237,8671
66,260,1495,63339
66,262,1402,60666
66,264,1483,63064
66,269,1400,60818
66,270,1397,60743
66,273,1401,60834
66,275,1399,60538
66,276,1402,60678
66,278,1482,62990
66,279,1484,63057
66,280,1399,60774
66,282,1299,60125
66,284,1219,47034
66,287,620,25892
66,288,1269,59158
66,289,1413,54134
66,291,1359,58899
66,295,764,28956
66,297,246,9742
66,298,889,35978
67,250,469,17079
67,252,467,17127
67,253,468,17055
67,254,475,17161
67,257,322,11920
67,258,407,13849
67,260,327,14255
67,262,347,14782
67,264,326,14197
67,269,350,14838
67,270,347,14771
67,273,347,14771
67,275,351,14874
67,276,347,14782
67,278,326,14237
67,279,327,14245
67,280,348,14791
67,282,387,16137
67,284,305,14045
67,287,411,14639
67,288,394,16153
67,289,330,14819
67,291,390,15781
67,295,327,13071
67,297,420,15007
67,298,439,16274
69,250,954,39266
69,252,962,39522
69,253,942,39026
69,254,947,39133
69,257,298,10559
69,258,240,8930
69,260,1658,72947
69,262,1520,69097
69,264,1645,72638
69,269,1524,69266
69,270,1533,69279
69,273,1532,69309
69,275,1529,69031
69,276,1520,69109
69,278,1639,72428
69,279,1641,72594
69,280,1534,69306
69,282,1412,73160
69,284,1342,52678
69,287,702,30981
69,288,1377,71646
69,289,1554,61502
69,291,1460,66867
69,295,819,30790
69,297,246,9843
69,298,970,40383
74,250,962,39461
74,252,965,39617
74,253,945,39135
74,254,956,39316
74,257,306,10949
74,258,249,9368
74,260,1706,74984
74,262,1571,71114
74,264,1689,74570
74,269,1568,71180
74,270,1562,70981
74,273,1566,71168
74,275,1577,71127
74,276,1571,71124
74,278,1690,74582
74,279,1685,74461
74,280,1563,71082
74,282,1324,60242
74,284,1476,61222
74,287,586,25061
74,288,1282,58935
74,289,1693,73859
74,291,1493,67919
74,295,931,34977
74,297,251,10052
74,298,995,41548
76,250,259,7681
76,252,257,7667
76,253,265,7804
76,254,258,7673
76,257,197,6211
76,258,203,6246
76,260,197,6142
76,262,182,5791
76,264,196,6098
76,269,183,5814
76,270,184,5834
76,273,183,5811
76,275,182,5751
76,276,182,5791
76,278,198,6147
76,279,198,6175
76,280,183,5811
76,282,215,6669
76,284,201,6276
76,287,232,7084
76,288,217,6717
76,289,201,6392
76,291,226,6902
76,295,227,6840
76,297,213,6667
76,298,229,7127
77,250,850,34268
77,252,849,34273
77,253,835,34047
77,254,849,34252
77,257,315,11264
77,258,262,9810
77,260,1510,62859
77,262,1408,60095
77,264,1508,62759
77,269,1406,60056
77,270,1404,59978
77,273,1406,60078
77,275,1412,60001
77,276,1408,60101
77,278,1506,62759
77,279,1505,62657
77,280,1405,60020
77,282,1187,50855
77,284,1460,61404
77,287,565,22850
77,288,1171,50053
77,289,1648,73717
77,291,1355,57726
77,295,905,33998
77,297,254,10061
77,298,866,35873
78,250,974,40330
78,252,980,40527
78,253,960,40044
78,254,967,40177
78,257,296,10613
78,258,240,9000
78,260,1686,75869
78,262,1541,71814
78,264,1676,75541
78,269,1539,71928
78,270,1542,71886
78,273,1539,71840
78,275,1542,71564
78,276,1540,71792
78,278,1677,75477
78,279,1671,75534
78,280,1543,71888
78,282,1423,69194
78,284,1373,53995
78,287,665,28569
78,288,1384,67534
78,289,1599,63479
78,291,1529,69648
78,295,841,31622
78,297,248,9918
78,298,998,41210
79,250,969,40182
79,252,974,40358
79,253,958,39956
79,254,964,40068
79,257,296,10589
79,258,237,8923
79,260,1679,75692
79,262,1537,71674
79,264,1673,75403
79,269,1536,71783
79,270,1539,71740
79,273,1536,71695
79,275,1538,71456
79,276,1536,71652
79,278,1673,75328
79,279,1667,75381
79,280,1540,71743
79,282,1418,68896
79,284,1371,53885
79,287,662,28420
79,288,1380,67253
79,289,1604,63488
79,291,1524,69436
79,295,837,31522
79,297,248,9916
79,298,1000,41218
80,250,978,40289
80,252,981,40427
80,253,964,40002
80,254,971,40138
80,257,296,10552
80,258,238,8899
80,260,1695,75807
80,262,1552,71792
80,264,1688,75519
80,269,1551,71933
80,270,1554,71889
80,273,1552,71865
80,275,1555,71590
80,276,1551,71770
80,278,1688,75435
80,279,1681,75506
80,280,1555,71892
80,282,1428,69024
80,284,1374,53856
80,287,669,28567
80,288,1390,67392
80,289,1609,63575
80,291,1532,69323
80,295,846,31637
80,297,249,9935
80,298,1003,41103
81,250,974,40295
81,252,977,40428
81,253,963,40071
81,254,968,40163
81,257,296,10608
81,258,237,8937
81,260,1679,75630
81,262,1542,71763
81,264,1674,75438
81,269,1539,71858
81,270,1543,71835
81,273,1539,71772
81,275,1544,71549
81,276,1541,71741
81,278,1676,75396
81,279,1667,75374
81,280,1544,71838
81,282,1432,69189
81,284,1377,54016
81,287,665,28528
81,288,1393,67533
81,289,1609,63618
81,291,1532,69578
81,295,838,31501
81,297,248,9918
81,298,996,41131
83,250,976,40239
83,252,979,40374
83,253,963,39974
83,254,970,40106
83,257,295,10588
83,258,237,8937
83,260,1683,75578
83,262,1543,71621
83,264,1674,75274
83,269,1539,71705
83,270,1543,71682
83,273,1540,71640
83,275,1544,71408
83,276,1542,71599
83,278,1675,75210
83,279,1670,75267
83,280,1544,71685
83,282,1431,69096
83,284,1374,53874
83,287,664,28493
83,288,1389,67386
83,289,1607,63511
83,291,1529,69536
83,295,842,31567
83,297,250,9916
83,298,995,41083
85,250,978,40292
85,252,981,40430
85,253,964,40005
85,254,971,40141
85,257,296,10552
85,258,238,8899
85,260,1694,75778
85,262,1553,71816
85,264,1687,75497
85,269,1550,71911
85,270,1553,71867
85,273,1551,71843
85,275,1554,71568
85,276,1552,71794
85,278,1687,75413
85,279,1680,75484
85,280,1554,71870
85,282,1429,69055
85,284,1374,53866
85,287,669,28567
85,288,1392,67442
85,289,1609,63586
85,291,1533,69354
85,295,846,31637
85,297,249,9935
85,298,1003,41103
87,250,975,40215
87,252,979,40362
87,253,961,39920
87,254,970,40109
87,257,295,10554
87,258,236,8880
87,260,1696,76049
87,262,1551,71985
87,264,1682,75662
87,269,1547,72081
87,270,1552,72068
87,273,1549,72023
87,275,1552,71746
87,276,1550,71963
87,278,1684,75603
87,279,1679,75669
87,280,1552,72061
87,282,1431,69107
87,284,1376,53907
87,287,664,28502
87,288,1392,67456
87,289,1612,63645
87,291,1540,69597
87,295,843,31651
87,297,247,9887
87,298,993,41047
89,250,970,40110
89,252,971,40198
89,253,956,39817
89,254,962,39936
89,257,296,10611
89,258,237,8941
89,260,1691,75876
89,262,1545,71759
89,264,1678,75482
89,269,1545,71920
89,270,1548,71877
89,273,1545,71832
89,275,1548,71577
89,276,1544,71737
89,278,1677,75401
89,279,1675,75508
89,280,1549,71880
89,282,1425,69197
89,284,1371,53871
89,287,667,28487
89,288,1388,67573
89,289,1599,63398
89,291,1527,69519
89,295,842,31627
89,297,248,9912
89,298,998,41149
90,250,977,40358
90,252,980,40484
90,253,963,40064
90,254,970,40206
90,257,296,10618
90,258,238,8961
90,260,1677,75729
90,262,1536,71783
90,264,1670,75486
90,269,1532,71823
90,270,1536,71798
90,273,1534,71776
90,275,1538,71544
90,276,1535,71761
90,278,1669,75380
90,279,1663,75410
90,280,1537,71803
90,282,1422,69022
90,284,1373,54000
90,287,666,28519
90,288,1382,67399
90,289,1602,63589
90,291,1523,69536
90,295,841,31595
90,297,248,9918
90,298,998,41198
91,250,706,25323
91,252,703,25481
91,253,699,25162
91,254,696,25166
91,257,213,7956
91,258,250,8760
91,260,587,24751
91,262,557,23871
91,264,586,24718
91,269,556,23798
91,270,556,23817
91,273,556,23824
91,275,554,23721
91,276,556,23856
91,278,582,24636
91,279,584,24588
91,280,556,23817
91,282,752,32457
91,284,486,19916
91,287,1576,91737
91,288,751,32280
91,289,536,21713
91,291,685,27358
91,295,471,17732
91,297,302,10270
91,298,635,24871
92,250,858,33435
92,252,856,33384
92,253,844,33160
92,254,852,33251
92,257,316,10934
92,258,260,9337
92,260,1343,54462
92,262,1407,56237
92,264,1340,54300
92,269,1409,56302
92,270,1405,56226
92,273,1408,56328
92,275,1407,56103
92,276,1407,56249
92,278,1339,54323
92,279,1343,54440
92,280,1409,56325
92,282,1242,48939
92,284,1517,67201
92,287,515,20539
92,288,1222,48217
92,289,1810,88017
92,291,1207,50035
92,295,933,36377
92,297,270,10390
92,298,880,33716
98,250,894,36583
98,252,885,36639
98,253,885,36438
98,254,895,36562
98,257,286,10118
98,258,240,8876
98,260,1596,68126
98,262,1496,65016
98,264,1605,68100
98,269,1496,65290
98,270,1492,65083
98,273,1496,65218
98,275,1492,64794
98,276,1496,65028
98,278,1603,68021
98,279,1601,68204
98,280,1497,65218
98,282,1342,63951
98,284,1313,50279
98,287,611,26190
98,288,1314,62589
98,289,1440,56443
98,291,1438,62267
98,295,779,29634
98,297,248,9867
98,298,925,37787
99,250,898,37117
99,252,893,37086
99,253,888,36932
99,254,897,37056
99,257,288,10191
99,258,242,8949
99,260,1609,69038
99,262,1501,65732
99,264,1624,69052
99,269,1503,65985
99,270,1498,65761
99,273,1501,65873
99,275,1505,65644
99,276,1501,65744
99,278,1620,68963
99,279,1613,69033
99,280,1502,65873
99,282,1348,64773
99,284,1317,50626
99,287,607,26407
99,288,1320,63319
99,289,1443,56794
99,291,1454,63117
99,295,783,29875
99,297,251,9939
99,298,924,37993
101,250,933,36049
101,252,920,35827
101,253,903,35471
101,254,925,35872
101,257,308,11086
101,258,244,9262
101,260,1445,59226
101,262,1525,61306
101,264,1439,59023
101,269,1521,61424
101,270,1520,61414
101,273,1519,61439
101,275,1525,61362
101,276,1525,61317
101,278,1439,59053
101,279,1430,58993
101,280,1523,61496
101,282,1315,53035
101,284,1512,72722
101,287,536,21707
101,288,1266,51678
101,289,1774,90584
101,291,1258,54130
101,295,970,38926
101,297,267,10417
101,298,924,36370
103,250,945,40461
103,252,938,40454
103,253,933,40209
103,254,940,40414
103,257,305,10736
103,258,242,9039
103,260,1626,70615
103,262,1506,67341
103,264,1622,70616
103,269,1515,67373
103,270,1518,67323
103,273,1521,67415
103,275,1505,67075
103,276,1506,67353
103,278,1619,70392
103,279,1620,70387
103,280,1519,67317
103,282,1276,55050
103,284,1302,49107
103,287,584,23646
103,288,1243,53857
103,289,1527,57597
103,291,1449,67227
103,295,817,29576
103,297,251,9778
103,298,942,39093
104,250,941,40094
104,252,933,40069
104,253,930,39850
104,254,934,40025
104,257,302,10565
104,258,240,8876
104,260,1642,70433
104,262,1519,67181
104,264,1636,70396
104,269,1528,67195
104,270,1530,67133
104,273,1533,67228
104,275,1516,66887
104,276,1518,67173
104,278,1634,70209
104,279,1634,70159
104,280,1529,67087
104,282,1271,54541
104,284,1305,48704
104,287,583,23290
104,288,1237,53289
104,289,1532,57193
104,291,1457,66802
104,295,818,29295
104,297,252,9679
104,298,947,38514
105,250,881,36971
105,252,891,37260
105,253,884,36982
105,254,882,37009
105,257,289,10279
105,258,241,8925
105,260,1559,67238
105,262,1465,64494
105,264,1560,67131
105,269,1466,64717
105,270,1461,64521
105,273,1463,64612
105,275,1474,64539
105,276,1465,64506
105,278,1556,67000
105,279,1550,67144
105,280,1464,64616
105,282,1322,63394
105,284,1290,49256
105,287,587,25929
105,288,1293,62340
105,289,1437,56248
105,291,1409,62276
105,295,796,29871
105,297,247,9826
105,298,891,37068
106,250,161,6217
106,252,158,6167
106,253,159,6151
106,254,163,6259
106,257,217,7425
106,258,183,6258
106,260,171,6989
106,262,168,6921
106,264,171,6988
106,269,168,6936
106,270,168,6918
106,273,168,6918
106,275,167,6910
106,276,168,6921
106,278,169,6960
106,279,170,6989
106,280,168,6914
106,282,215,8192
106,284,196,7773
106,287,167,5985
106,288,218,8225
106,289,196,7800
106,291,229,8473
106,295,205,7372
106,297,172,6220
106,298,173,6586
107,250,775,30493
107,252,770,30479
107,253,762,30261
107,254,777,30461
107,257,320,11024
107,258,259,9345
107,260,1291,50086
107,262,1261,49209
107,264,1290,49961
107,269,1253,49168
107,270,1257,49231
107,273,1255,49204
107,275,1262,49136
107,276,1261,49221
107,278,1283,49854
107,279,1283,49971
107,280,1257,49238
107,282,1055,42313
107,284,1777,98230
107,287,468,18701
107,288,1036,41716
107,289,1629,71394
107,291,1153,46284
107,295,869,33774
107,297,238,9526
107,298,745,29845
109,250,1048,40114
109,252,1062,40550
109,253,1036,39845
109,254,1044,40078
109,257,307,10774
109,258,220,8420
109,260,1373,60055
109,262,1257,56819
109,264,1370,60003
109,269,1254,56813
109,270,1250,56669
109,273,1254,56829
109,275,1264,56792
109,276,1256,56807
109,278,1368,60001
109,279,1360,59751
109,280,1256,56808
109,282,1531,114215
109,284,1144,44544
109,287,801,33580
109,288,1569,111870
109,289,1272,50849
109,291,1593,66270
109,295,898,32401
109,297,229,9368
109,298,798,34426
111,250,164,5074
111,252,166,5121
111,253,160,4965
111,254,163,5049
111,257,230,6746
111,258,192,5803
111,260,278,8328
111,262,308,9026
111,264,282,8444
111,269,311,9116
111,270,312,9126
111,273,311,9105
111,275,309,9088
111,276,308,9026
111,278,280,8413
111,279,279,8360
111,280,312,9121
111,282,283,8522
111,284,300,8897
111,287,187,5679
111,288,279,8497
111,289,306,9080
111,291,272,8183
111,295,237,7184
111,297,228,6569
111,298,209,6300
113,250,458,16745
113,252,459,16815
113,253,453,16629
113,254,461,16765
113,257,330,11915
113,258,408,13666
113,260,334,14300
113,262,360,14956
113,264,333,14246
113,269,361,14974
113,270,359,14927
113,273,359,14927
113,275,362,15000
113,276,360,14956
113,278,333,14287
113,279,335,14314
113,280,359,14928
113,282,388,15994
113,284,304,13928
113,287,406,14463
113,288,395,16046
113,289,325,14674
113,291,388,15575
113,295,337,13162
113,297,424,15109
113,298,442,16304
114,250,640,23290
114,252,617,22939
114,253,624,23070
114,254,635,23171
114,257,314,10689
114,258,213,7978
114,260,835,30924
114,262,794,29928
114,264,834,30887
114,269,802,30158
114,270,801,30138
114,273,801,30145
114,275,796,29949
114,276,794,29928
114,278,830,30872
114,279,837,31023
114,280,801,30141
114,282,848,31334
114,284,939,36247
114,287,478,17497
114,288,852,31497
114,289,1040,40567
114,291,942,33892
114,295,1729,99251
114,297,233,8655
114,298,568,22407
115,250,650,23731
115,252,639,23595
115,253,642,23683
115,254,649,23696
115,257,318,10785
115,258,220,8114
115,260,855,31603
115,262,811,30551
115,264,858,31651
115,269,815,30666
115,270,816,30690
115,273,815,30677
115,275,813,30569
115,276,811,30551
115,278,853,31611
115,279,853,31598
115,280,815,30673
115,282,863,31996
115,284,956,36971
115,287,482,17660
115,288,866,32150
115,289,1080,41972
115,291,969,34812
115,295,1776,105881
115,297,236,8712
115,298,591,22894
116,250,965,37545
116,252,966,37628
116,253,941,37042
116,254,964,37489
116,257,311,11015
116,258,247,9310
116,260,1465,62570
116,262,1551,65109
116,264,1459,62427
116,269,1549,65168
